eclo	2.8750612633917
zein	2.8750612633917
mefo	2.574031267727719
uhin	2.1760912590556813
eswh	2.8750612633917
eswe	2.8750612633917
uhhi	2.8750612633917
ecks	2.8750612633917
esun	2.3979400086720375
esup	2.574031267727719
spet	2.3979400086720375
mefi	2.3979400086720375
dawo	1.9719712763997566
mefl	2.8750612633917
svol	2.8750612633917
sper	2.1760912590556813
ecli	2.8750612633917
spec	2.8750612633917
spea	1.9719712763997566
esth	2.029963223377443
spee	1.3836995695574275
isba	2.029963223377443
estr	2.2730012720637376
dric	2.8750612633917
drid	2.8750612633917
isbe	2.0969100130080562
drie	2.574031267727719
medo	2.574031267727719
esto	2.2730012720637376
isbi	2.574031267727719
twee	2.574031267727719
dril	2.8750612633917
esty	2.8750612633917
isbl	2.8750612633917
ecob	2.8750612633917
isbo	2.2730012720637376
drin	2.2730012720637376
estw	2.574031267727719
ecom	2.8750612633917
econ	2.2730012720637376
ecoo	2.3979400086720375
isbr	1.9208187539523751
isbu	2.1760912590556813
driv	1.8750612633917
essl	2.8750612633917
mecu	2.8750612633917
esse	2.8750612633917
daya	2.8750612633917
isab	2.8750612633917
meco	2.8750612633917
essm	2.8750612633917
esso	2.2730012720637376
isad	1.6446123420134262
dayo	2.8750612633917
isai	2.574031267727719
medi	2.574031267727719
isak	2.8750612633917
isap	2.029963223377443
meda	2.8750612633917
este	2.8750612633917
esta	2.1760912590556813
drop	2.3979400086720375
cabi	2.8750612633917
uhed	2.8750612633917
essa	2.8750612633917
meis	2.8750612633917
spaw	2.2730012720637376
njui	2.574031267727719
eche	2.574031267727719
spai	2.8750612633917
echi	2.8750612633917
njum	2.8750612633917
spap	2.8750612633917
spas	2.8750612633917
spar	2.8750612633917
echa	2.8750612633917
writ	2.3979400086720375
span	2.8750612633917
wboy	2.8750612633917
espe	2.574031267727719
spac	2.8750612633917
ecki	2.8750612633917
caea	2.574031267727719
caef	2.8750612633917
twit	2.0969100130080562
esom	2.3979400086720375
eson	2.0969100130080562
vacu	2.8750612633917
twic	2.8750612633917
esof	2.0969100130080562
esoc	2.574031267727719
esou	2.8750612633917
uhan	2.8750612633917
uhat	2.574031267727719
meou	2.8750612633917
isho	1.8750612633917
roco	2.8750612633917
ecur	2.8750612633917
rock	2.1760912590556813
ecup	2.8750612633917
meon	1.2839966563652008
roch	2.8750612633917
rode	2.2730012720637376
esna	2.8750612633917
ishe	2.3979400086720375
vant	2.8750612633917
ishc	2.8750612633917
meof	2.8750612633917
isha	1.9719712763997566
meoe	2.8750612633917
dbar	2.8750612633917
ishh	2.8750612633917
ishi	1.8750612633917
ecue	2.8750612633917
ecuc	2.8750612633917
ecti	2.574031267727719
mens	2.3979400086720375
ment	2.1760912590556813
robo	2.8750612633917
menf	2.8750612633917
ecto	2.8750612633917
ectr	2.1760912590556813
ectu	2.8750612633917
menm	2.8750612633917
esma	2.574031267727719
rocc	2.029963223377443
mena	1.4436974992327127
mend	2.8750612633917
memu	2.574031267727719
musi	2.3979400086720375
roam	2.574031267727719
