4.277062	0.000000
4.594144	0.000000
4.148976	0.000000
4.013632	0.000000
3.760640	0.000000
4.201372	0.000000
4.931087	0.000000
3.412016	0.000000
4.517712	0.000000
3.728738	0.000000
4.612675	0.000000
4.390075	0.000000
4.079655	0.000000
4.305977	0.000000
3.977350	0.000000
4.651542	0.000000
4.133646	0.000000
3.743579	0.000000
4.223773	0.000000
4.346211	0.000000
4.268688	0.000000
4.164203	0.000000
4.003716	0.000000
4.127420	0.000000
4.883437	0.000000
4.633769	0.000000
4.472007	0.000000
4.463064	0.000000
4.179762	0.000000
4.159351	0.000000
3.996343	0.000000
4.576896	0.000000
4.183111	0.000000
4.329728	0.000000
4.598366	0.000000
4.644205	0.000000
4.901705	0.000000
4.453008	0.000000
4.139355	0.000000
4.428345	0.000000
4.712976	0.000000
4.443282	0.000000
4.590199	0.000000
4.088175	0.000000
4.432517	0.000000
4.540447	0.000000
3.995235	0.000000
5.000000	0.000000
4.288711	0.000000
4.300358	0.000000
4.638124	0.000000
4.676936	0.000000
3.996389	0.000000
4.827649	0.000000
4.297731	0.000000
4.133629	0.000000
4.360805	0.000000
4.205246	0.000000
4.234694	0.000000
4.509161	0.000000
3.822568	0.000000
4.603552	0.000000
3.654147	0.000000
4.270860	0.000000
3.493472	0.000000
4.487516	0.000000
4.453339	0.000000
4.319137	0.000000
4.542128	0.000000
4.129474	0.000000
4.871322	0.000000
3.862529	0.000000
4.735502	0.000000
4.331480	0.000000
4.236511	0.000000
4.314130	0.000000
4.441121	0.000000
3.938761	0.000000
4.316714	0.000000
4.381987	0.000000
4.586190	0.000000
4.063873	0.000000
4.164388	0.000000
4.414118	0.000000
4.019913	0.000000
3.768946	0.000000
3.884063	0.000000
3.709895	0.000000
3.615057	0.000000
4.105891	0.000000
3.905000	0.000000
4.145882	0.000000
3.954862	0.000000
4.441480	0.000000
4.014583	0.000000
4.560405	0.000000
3.721814	0.000000
4.834406	0.000000
4.378696	0.000000
4.108395	0.000000
4.516724	0.000000
4.337285	0.000000
3.824018	0.000000
4.136169	0.000000
4.387580	0.000000
4.073756	0.000000
4.345125	0.000000
4.140673	0.000000
3.867156	0.000000
4.498284	0.000000
4.421571	0.000000
4.223280	0.000000
4.031000	0.000000
4.229356	0.000000
3.896493	0.000000
4.531082	0.000000
3.954291	0.000000
4.034701	0.000000
4.257284	0.000000
4.068168	0.000000
4.419256	0.000000
3.979111	0.000000
3.907463	0.000000
4.659695	0.000000
4.528187	0.000000
4.435466	0.000000
4.337231	0.000000
4.071592	0.000000
3.732711	0.000000
4.533614	0.000000
3.919489	0.000000
4.534906	0.000000
4.416471	0.000000
4.296443	0.000000
3.923529	0.000000
4.367393	0.000000
4.667298	0.000000
4.707273	0.000000
3.921972	0.000000
4.189994	0.000000
4.087251	0.000000
4.943590	0.000000
3.984384	0.000000
4.045490	0.000000
4.128900	0.000000
4.039219	0.000000
4.377602	0.000000
4.065363	0.000000
4.110559	0.000000
4.194850	0.000000
4.553872	0.000000
4.151373	0.000000
4.012921	0.000000
4.722015	0.000000
4.854466	0.000000
3.892266	0.000000
4.183376	0.000000
4.169220	0.000000
4.694416	0.000000
4.505296	0.000000
3.723409	0.000000
4.508145	0.000000
4.099550	0.000000
4.060678	0.000000
3.400958	0.000000
4.662081	0.000000
3.379255	0.000000
4.810389	0.000000
4.372389	0.000000
4.605035	0.000000
4.040921	0.000000
4.152297	0.000000
4.475939	0.000000
4.831094	0.000000
4.549140	0.000000
3.621794	0.000000
4.078588	0.000000
4.499172	0.000000
4.152603	0.000000
3.873697	0.000000
4.481934	0.000000
4.030195	0.000000
4.440305	0.000000
4.290702	0.000000
4.755735	0.000000
4.392875	0.000000
4.077580	0.000000
4.900147	0.000000
4.375601	0.000000
4.533964	0.000000
4.503036	0.000000
4.292944	0.000000
4.782367	0.000000
4.636596	0.000000
4.464879	0.000000
4.405082	0.000000
3.973909	0.000000
4.953636	0.000000
4.119456	0.000000
3.921141	0.000000
4.804897	0.000000
4.350162	0.000000
4.392015	0.000000
4.102429	0.000000
4.626240	0.000000
4.337673	0.000000
3.766534	0.000000
4.118423	0.000000
3.787694	0.000000
4.374138	0.000000
4.167531	0.000000
4.382817	0.000000
4.510061	0.000000
4.206138	0.000000
4.671463	0.000000
4.494672	0.000000
4.302402	0.000000
3.789797	0.000000
4.661053	0.000000
4.035219	0.000000
4.586849	0.000000
3.329458	0.000000
3.813633	0.000000
4.268828	0.000000
4.492220	0.000000
3.814376	0.000000
3.792396	0.000000
3.944085	0.000000
4.592428	0.000000
4.599174	0.000000
4.178643	0.000000
4.362770	0.000000
4.262800	0.000000
4.566952	0.000000
4.620062	0.000000
3.763810	0.000000
4.173040	0.000000
3.965282	0.000000
4.358896	0.000000
4.562837	0.000000
4.879547	0.000000
4.381590	0.000000
4.078695	0.000000
4.144842	0.000000
4.120527	0.000000
4.916247	0.000000
4.205630	0.000000
4.075856	0.000000
4.150006	0.000000
4.560133	0.000000
4.451476	0.000000
4.383884	0.000000
3.654978	0.000000
4.896605	0.000000
4.461972	0.000000
4.396022	0.000000
4.296050	0.000000
5.000000	0.000000
4.496793	0.000000
4.370566	0.000000
4.136554	0.000000
4.608812	0.000000
4.099789	0.000000
4.385110	0.000000
4.411505	0.000000
4.031243	0.000000
4.216788	0.000000
4.643516	0.000000
4.488452	0.000000
4.449449	0.000000
4.484481	0.000000
4.473573	0.000000
4.557082	0.000000
4.517962	0.000000
4.221479	0.000000
4.242914	0.000000
4.810039	0.000000
4.053695	0.000000
4.924410	0.000000
3.524435	0.000000
3.750620	0.000000
4.649497	0.000000
4.790879	0.000000
4.719133	0.000000
4.753932	0.000000
4.317256	0.000000
4.146079	0.000000
4.734331	0.000000
4.719250	0.000000
4.408162	0.000000
4.710066	0.000000
4.593715	0.000000
4.257454	0.000000
4.110164	0.000000
4.428068	0.000000
4.207842	0.000000
4.130867	0.000000
4.619477	0.000000
4.198772	0.000000
4.163380	0.000000
3.643945	0.000000
4.193207	0.000000
3.558588	0.000000
4.228588	0.000000
4.664564	0.000000
4.424495	0.000000
4.593334	0.000000
3.970702	0.000000
4.528608	0.000000
4.844012	0.000000
4.343750	0.000000
4.378143	0.000000
4.181074	0.000000
4.136269	0.000000
4.606942	0.000000
4.247363	0.000000
4.415711	0.000000
4.017717	0.000000
4.286052	0.000000
4.183581	0.000000
4.511695	0.000000
3.976495	0.000000
3.937026	0.000000
3.521292	0.000000
3.645204	0.000000
4.527848	0.000000
4.377343	0.000000
4.777196	0.000000
4.660017	0.000000
4.429247	0.000000
4.739714	0.000000
3.797878	0.000000
4.799859	0.000000
4.212293	0.000000
3.641219	0.000000
4.161311	0.000000
3.963962	0.000000
3.897308	0.000000
4.206138	0.000000
4.253048	0.000000
4.651092	0.000000
4.174414	0.000000
4.493770	0.000000
4.524023	0.000000
4.091294	0.000000
4.913673	0.000000
4.530263	0.000000
4.152785	0.000000
3.990470	0.000000
3.982640	0.000000
4.222566	0.000000
4.448271	0.000000
4.396107	0.000000
4.764728	0.000000
4.006870	0.000000
4.591022	0.000000
4.265374	0.000000
4.125164	0.000000
4.779863	0.000000
3.591050	0.000000
4.354890	0.000000
4.324331	0.000000
4.592290	0.000000
4.370001	0.000000
4.696260	0.000000
4.419787	0.000000
4.586031	0.000000
4.454253	0.000000
4.349028	0.000000
4.575987	0.000000
4.363704	0.000000
4.305377	0.000000
4.247958	0.000000
3.880323	0.000000
4.562221	0.000000
4.173654	0.000000
3.658343	0.000000
4.698915	0.000000
4.964029	0.000000
4.166645	0.000000
4.541519	0.000000
4.617959	0.000000
4.187747	0.000000
4.419694	0.000000
3.873688	0.000000
4.411073	0.000000
4.852578	0.000000
4.457320	0.000000
3.768829	0.000000
4.701787	0.000000
3.595314	0.000000
3.808687	0.000000
4.736638	0.000000
4.419132	0.000000
3.242189	0.000000
4.435224	0.000000
4.244961	0.000000
4.327700	0.000000
4.147732	0.000000
4.653443	0.000000
3.648580	0.000000
3.911078	0.000000
4.183167	0.000000
3.873570	0.000000
4.693155	0.000000
4.759333	0.000000
4.633284	0.000000
4.126022	0.000000
4.428882	0.000000
4.004223	0.000000
4.547042	0.000000
3.199440	0.000000
4.410282	0.000000
4.563277	0.000000
4.595281	0.000000
4.864531	0.000000
3.963914	0.000000
4.736981	0.000000
4.224345	0.000000
4.429904	0.000000
3.987954	0.000000
4.063986	0.000000
4.067234	0.000000
4.807757	0.000000
4.282561	0.000000
3.996449	0.000000
4.549821	0.000000
4.219286	0.000000
4.327184	0.000000
4.030654	0.000000
4.258887	0.000000
4.495300	0.000000
4.203100	0.000000
4.509999	0.000000
4.558955	0.000000
3.973519	0.000000
4.406131	0.000000
4.018084	0.000000
4.025757	0.000000
4.168730	0.000000
4.623458	0.000000
4.477632	0.000000
4.250485	0.000000
4.900870	0.000000
4.303337	0.000000
4.650335	0.000000
4.388250	0.000000
3.952719	0.000000
4.207541	0.000000
4.087996	0.000000
4.091149	0.000000
4.477071	0.000000
4.433130	0.000000
4.238048	0.000000
4.840563	0.000000
4.352581	0.000000
3.422833	0.000000
4.529887	0.000000
4.674905	0.000000
4.621910	0.000000
4.484227	0.000000
4.292622	0.000000
4.675442	0.000000
4.201127	0.000000
4.441333	0.000000
4.439997	0.000000
3.893702	0.000000
4.486744	0.000000
4.656438	0.000000
4.050283	0.000000
3.535264	0.000000
4.704157	0.000000
4.373838	0.000000
4.070492	0.000000
3.966238	0.000000
4.276484	0.000000
4.335764	0.000000
4.280773	0.000000
4.476013	0.000000
4.734866	0.000000
4.957883	0.000000
4.361632	0.000000
3.652759	0.000000
4.286415	0.000000
4.754984	0.000000
4.951172	0.000000
4.769693	0.000000
4.708012	0.000000
4.210483	0.000000
4.802400	0.000000
4.299734	0.000000
4.747464	0.000000
4.584921	0.000000
4.304253	0.000000
4.338937	0.000000
3.738688	0.000000
4.453483	0.000000
4.349175	0.000000
4.689213	0.000000
3.454817	0.000000
4.487495	0.000000
4.508122	0.000000
4.530725	0.000000
4.663142	0.000000
4.298899	0.000000
4.818399	0.000000
4.173964	0.000000
4.179775	0.000000
4.538390	0.000000
4.475028	0.000000
4.659802	0.000000
4.347465	0.000000
4.276992	0.000000
4.240455	0.000000
4.138276	0.000000
3.868487	0.000000
4.803443	0.000000
4.689724	0.000000
4.775823	0.000000
4.232178	0.000000
4.180398	0.000000
4.497999	0.000000
4.347408	0.000000
4.561516	0.000000
4.239598	0.000000
3.913094	0.000000
4.707937	0.000000
4.093548	0.000000
4.143429	0.000000
3.881866	0.000000
4.062477	0.000000
3.721896	0.000000
4.296667	0.000000
4.505926	0.000000
4.266053	0.000000
4.536989	0.000000
3.889596	0.000000
4.650383	0.000000
4.401808	0.000000
3.476542	0.000000
4.195488	0.000000
4.235894	0.000000
